GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
1500000US180973412001,180973412001,"Block Group 1, Census Tract 3412, Marion County, Indiana",297,105,0,11,0,11,0,11,20,29,0,11,0,11,0,11,0,11,8,13,0,11,0,11,0,11,5,7,6,9,10,11,50,30,52,28,54,31,44,35,28,29,13,14,7,10,0,11,0,11
1500000US180973412002,180973412002,"Block Group 2, Census Tract 3412, Marion County, Indiana",636,131,58,62,0,11,0,11,0,11,0,11,14,22,4,7,5,7,0,11,0,11,17,23,0,11,38,35,21,20,28,23,193,78,24,25,54,36,71,39,37,28,72,59,0,11,0,11,0,11
1500000US180973412003,180973412003,"Block Group 3, Census Tract 3412, Marion County, Indiana",414,117,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,9,18,28,49,34,27,24,31,23,125,56,7,10,44,28,49,39,37,34,10,16,6,8,0,11,5,9
1500000US180973416001,180973416001,"Block Group 1, Census Tract 3416, Marion County, Indiana",570,112,58,67,0,11,0,11,0,11,5,10,0,11,0,11,0,11,17,19,42,63,37,19,20,22,0,11,36,26,6,9,96,50,42,33,16,17,60,43,85,51,50,38,0,11,0,11,0,11
1500000US180973416002,180973416002,"Block Group 2, Census Tract 3416, Marion County, Indiana",646,180,24,28,0,11,0,11,0,11,0,11,0,11,0,11,16,26,43,66,0,11,0,11,16,17,99,88,85,73,0,11,159,79,70,49,17,17,67,55,16,19,21,18,13,19,0,11,0,11
1500000US180973417001,180973417001,"Block Group 1, Census Tract 3417, Marion County, Indiana",1171,314,77,71,0,11,0,11,0,11,0,11,17,25,0,11,0,11,70,67,49,53,58,96,10,15,0,11,158,122,21,31,410,156,119,90,24,27,73,56,46,38,28,31,0,11,11,19,0,11
1500000US180973417002,180973417002,"Block Group 2, Census Tract 3417, Marion County, Indiana",901,231,47,65,0,11,0,11,0,11,0,11,43,44,0,11,18,29,51,81,13,20,17,29,0,11,58,40,39,43,23,26,242,108,172,84,22,26,84,50,47,51,25,23,0,11,0,11,0,11
1500000US180973417003,180973417003,"Block Group 3, Census Tract 3417, Marion County, Indiana",201,68,15,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,14,9,14,8,13,0,11,30,27,16,25,0,11,106,54,8,12,0,11,0,11,0,11,0,11
1500000US180973417004,180973417004,"Block Group 4, Census Tract 3417, Marion County, Indiana",772,185,26,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,9,6,10,27,30,68,68,5,9,43,43,212,82,36,29,86,57,94,53,57,46,79,53,28,30,0,11,0,11
1500000US180973419021,180973419021,"Block Group 1, Census Tract 3419.02, Marion County, Indiana",2098,250,69,55,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,24,29,27,34,29,29,52,38,597,175,104,80,186,84,284,102,164,94,347,102,188,76,0,11,27,25
1500000US180973419022,180973419022,"Block Group 2, Census Tract 3419.02, Marion County, Indiana",425,131,16,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,193,72,47,36,46,44,29,33,70,83,24,24,0,11,0,11,0,11
1500000US180973419031,180973419031,"Block Group 1, Census Tract 3419.03, Marion County, Indiana",1334,319,25,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,82,93,0,11,0,11,182,181,66,72,86,86,43,67,217,132,55,86,125,100,240,182,37,60,129,108,47,73,0,11,0,11
1500000US180973419032,180973419032,"Block Group 2, Census Tract 3419.03, Marion County, Indiana",521,198,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,24,28,83,72,95,76,41,41,62,43,24,32,176,109,0,11,16,28,0,11
1500000US180973419033,180973419033,"Block Group 3, Census Tract 3419.03, Marion County, Indiana",1016,339,24,36,0,11,0,11,0,11,0,11,0,11,0,11,30,47,119,126,11,17,119,114,5,12,0,11,43,69,23,29,126,85,60,69,47,43,86,74,143,89,127,96,53,43,0,11,0,11
1500000US180973419041,180973419041,"Block Group 1, Census Tract 3419.04, Marion County, Indiana",1378,139,33,32,0,11,0,11,0,11,4,6,0,11,0,11,6,9,113,71,0,11,24,22,78,58,0,11,49,39,42,29,336,125,53,39,63,40,142,68,96,41,239,76,64,33,36,28,0,11
1500000US180973420001,180973420001,"Block Group 1, Census Tract 3420, Marion County, Indiana",959,240,17,28,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,27,4,8,29,36,92,104,73,81,5,10,0,11,240,138,51,61,43,42,141,79,60,58,160,98,0,11,0,11,29,46
1500000US180973420002,180973420002,"Block Group 2, Census Tract 3420, Marion County, Indiana",3484,383,34,44,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,24,38,0,16,40,45,38,59,150,95,718,271,197,121,199,104,614,187,348,139,785,271,273,135,0,16,64,70
1500000US180973421011,180973421011,"Block Group 1, Census Tract 3421.01, Marion County, Indiana",2605,310,11,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,15,0,11,43,53,26,26,75,49,73,71,111,78,817,282,95,64,285,136,382,126,267,105,245,86,126,59,17,21,23,25
1500000US180973421012,180973421012,"Block Group 2, Census Tract 3421.01, Marion County, Indiana",1067,201,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,18,0,11,34,48,42,42,23,24,410,150,87,67,98,59,141,79,119,82,80,55,11,17,0,11,10,16
1500000US180973422001,180973422001,"Block Group 1, Census Tract 3422, Marion County, Indiana",907,297,103,118,0,11,0,11,0,11,0,11,0,11,0,11,0,11,61,97,0,11,46,50,57,57,32,24,43,39,9,12,269,140,19,17,96,79,73,41,72,44,20,31,7,11,0,11,0,11
1500000US180973422002,180973422002,"Block Group 2, Census Tract 3422, Marion County, Indiana",1035,236,50,53,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,26,0,11,71,72,42,56,15,23,61,60,33,33,243,109,73,44,66,54,156,75,87,67,63,58,30,33,24,28,0,11
1500000US180973422003,180973422003,"Block Group 3, Census Tract 3422, Marion County, Indiana",1444,258,57,45,0,11,0,11,0,11,0,11,0,11,0,11,33,42,37,46,23,38,6,10,18,24,142,76,91,64,55,41,484,141,103,57,47,34,129,77,91,53,105,105,23,23,0,11,0,11
1500000US180973423001,180973423001,"Block Group 1, Census Tract 3423, Marion County, Indiana",1285,386,45,49,0,11,0,11,0,11,0,11,20,41,0,11,0,11,0,11,0,11,131,135,73,71,57,71,65,86,86,72,411,178,54,62,63,71,216,163,51,78,13,22,0,11,0,11,0,11
1500000US180973423002,180973423002,"Block Group 2, Census Tract 3423, Marion County, Indiana",1262,417,43,70,0,11,0,11,0,11,0,11,0,11,0,11,28,47,28,50,0,11,12,20,70,81,91,80,44,35,0,11,438,208,104,74,124,87,82,70,99,94,99,103,0,11,0,11,0,11
1500000US180973423003,180973423003,"Block Group 3, Census Tract 3423, Marion County, Indiana",1643,510,15,26,0,11,0,11,0,11,0,11,0,11,0,11,22,37,0,11,0,11,0,11,56,86,110,102,38,44,38,59,502,286,176,118,76,66,461,342,95,113,54,65,0,11,0,11,0,11
1500000US180973424001,180973424001,"Block Group 1, Census Tract 3424, Marion County, Indiana",1180,141,51,37,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,21,37,37,19,32,33,39,61,46,140,68,61,36,356,104,95,48,76,41,118,56,62,68,53,29,0,11,0,11,0,11
1500000US180973425001,180973425001,"Block Group 1, Census Tract 3425, Marion County, Indiana",355,143,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,22,0,11,10,15,8,14,9,13,0,11,11,18,78,45,77,53,22,23,82,58,31,38,14,22,0,11,0,11,0,11
1500000US180973425002,180973425002,"Block Group 2, Census Tract 3425, Marion County, Indiana",463,156,30,34,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,14,0,11,8,13,35,38,17,20,59,52,125,78,64,43,20,22,42,31,21,24,27,30,6,10,0,11,0,11
1500000US180973425003,180973425003,"Block Group 3, Census Tract 3425, Marion County, Indiana",460,145,2,4,0,11,0,11,0,11,0,11,2,4,0,11,0,11,2,4,0,11,8,13,13,16,108,87,13,20,0,11,142,89,44,35,15,23,41,27,42,48,28,30,0,11,0,11,0,11
1500000US180973425004,180973425004,"Block Group 4, Census Tract 3425, Marion County, Indiana",742,157,28,31,0,11,0,11,0,11,0,11,15,25,0,11,0,11,27,41,37,46,28,29,41,33,14,21,65,55,18,27,231,141,15,16,27,32,99,67,60,55,37,29,0,11,0,11,0,11
1500000US180973425005,180973425005,"Block Group 5, Census Tract 3425, Marion County, Indiana",972,221,10,16,0,11,0,11,0,11,0,11,0,11,0,11,7,12,0,11,0,11,21,26,53,47,95,67,67,49,13,20,250,85,69,39,125,84,47,53,56,40,116,82,43,54,0,11,0,11
1500000US180973426001,180973426001,"Block Group 1, Census Tract 3426, Marion County, Indiana",420,135,5,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,41,48,36,36,14,25,24,31,54,57,24,22,38,55,112,66,23,24,2,18,32,40,1,8,14,24,0,11,0,11,0,11
1500000US180973426002,180973426002,"Block Group 2, Census Tract 3426, Marion County, Indiana",306,88,6,11,0,11,0,11,0,11,0,11,37,56,0,11,0,11,0,11,0,11,14,23,22,24,19,19,10,15,10,17,108,48,31,25,22,23,0,11,10,15,17,24,0,11,0,11,0,11
1500000US180973426003,180973426003,"Block Group 3, Census Tract 3426, Marion County, Indiana",401,199,42,63,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,48,54,14,16,0,11,14,21,8,12,129,79,24,27,52,52,51,43,10,17,0,11,9,14,0,11,0,11
1500000US180973426004,180973426004,"Block Group 4, Census Tract 3426, Marion County, Indiana",500,143,8,13,0,11,0,11,0,11,0,11,12,20,0,11,0,11,0,11,0,11,0,11,46,43,31,33,11,17,37,44,160,74,20,21,69,38,21,23,43,36,35,35,7,12,0,11,0,11
1500000US180973426005,180973426005,"Block Group 5, Census Tract 3426, Marion County, Indiana",379,146,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,15,0,11,11,16,0,11,70,57,10,16,4,8,141,80,27,25,71,67,36,37,0,11,0,11,0,11,0,11,0,11
1500000US180973501001,180973501001,"Block Group 1, Census Tract 3501, Marion County, Indiana",589,105,5,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,9,16,24,7,11,17,26,6,9,196,77,0,11,42,32,125,62,59,49,68,35,11,12,31,34,0,11
1500000US180973501002,180973501002,"Block Group 2, Census Tract 3501, Marion County, Indiana",250,73,0,11,0,11,0,11,0,11,0,11,7,11,0,11,10,14,0,11,0,11,10,15,12,13,5,10,21,18,22,26,49,32,11,17,39,22,39,32,25,18,0,11,0,11,0,11,0,11
1500000US180973503001,180973503001,"Block Group 1, Census Tract 3503, Marion County, Indiana",535,121,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,26,73,52,19,22,9,13,184,85,0,11,22,19,53,45,22,19,119,73,9,14,8,12,0,11
1500000US180973503002,180973503002,"Block Group 2, Census Tract 3503, Marion County, Indiana",610,205,28,45,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,60,51,89,97,58,77,114,71,107,71,42,35,87,58,25,32,0,11,0,11,0,11,0,11
1500000US180973503003,180973503003,"Block Group 3, Census Tract 3503, Marion County, Indiana",642,170,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,20,0,11,9,13,28,53,44,73,131,80,60,43,24,27,63,40,93,59,130,55,46,55,0,11,0,11
1500000US180973504001,180973504001,"Block Group 1, Census Tract 3504, Marion County, Indiana",632,206,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,14,39,45,35,42,68,57,7,11,9,14,92,51,151,162,155,93,58,43,10,18,0,11
1500000US180973504002,180973504002,"Block Group 2, Census Tract 3504, Marion County, Indiana",475,154,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,24,8,14,15,17,106,76,14,17,76,103,90,44,7,12,109,69,28,26,7,10,0,11
1500000US180973504003,180973504003,"Block Group 3, Census Tract 3504, Marion County, Indiana",838,216,7,10,0,11,0,11,0,11,0,11,12,20,0,11,0,11,28,25,8,14,0,11,21,27,0,11,45,41,20,31,249,135,61,48,8,12,99,55,8,11,195,92,66,43,0,11,11,15
1500000US180973505001,180973505001,"Block Group 1, Census Tract 3505, Marion County, Indiana",318,128,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,7,0,11,26,30,5,7,43,46,159,76,13,14,37,34,16,16,4,8,6,9,4,6,0,11,0,11
1500000US180973505002,180973505002,"Block Group 2, Census Tract 3505, Marion County, Indiana",677,178,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,22,28,27,20,32,13,13,61,52,31,25,279,146,19,18,76,42,61,39,5,7,63,41,7,12,0,11,0,11
1500000US180973505003,180973505003,"Block Group 3, Census Tract 3505, Marion County, Indiana",597,139,0,11,20,29,0,11,0,11,0,11,4,6,0,11,0,11,25,29,0,11,0,11,12,18,38,30,49,37,29,21,215,87,5,9,68,50,89,46,39,34,0,11,4,7,0,11,0,11
1500000US180973506001,180973506001,"Block Group 1, Census Tract 3506, Marion County, Indiana",356,163,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,15,10,15,51,54,79,63,18,20,53,48,128,131,7,12,0,11,0,11,0,11,0,11
1500000US180973506002,180973506002,"Block Group 2, Census Tract 3506, Marion County, Indiana",743,285,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,61,51,23,36,37,44,248,112,58,70,4,9,197,117,33,27,72,87,10,15,0,11,0,11
1500000US180973506003,180973506003,"Block Group 3, Census Tract 3506, Marion County, Indiana",674,158,35,56,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,14,21,26,9,14,18,23,0,11,55,51,10,15,257,97,29,35,66,52,121,53,20,24,24,38,0,11,0,11,0,11
1500000US180973506004,180973506004,"Block Group 4, Census Tract 3506, Marion County, Indiana",561,141,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,25,30,64,72,20,22,46,44,135,69,30,34,9,15,88,54,78,49,66,60,0,11,0,11,0,11
1500000US180973506005,180973506005,"Block Group 5, Census Tract 3506, Marion County, Indiana",510,182,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,13,0,11,10,15,48,44,0,11,282,163,24,39,21,25,67,51,29,26,20,22,0,11,0,11,0,11
1500000US180973507001,180973507001,"Block Group 1, Census Tract 3507, Marion County, Indiana",472,147,19,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,10,0,11,3,6,66,47,9,12,9,14,19,20,141,61,24,39,30,27,92,58,22,20,20,20,8,11,6,10,0,11
1500000US180973507002,180973507002,"Block Group 2, Census Tract 3507, Marion County, Indiana",515,121,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,24,0,11,19,24,14,17,134,56,34,49,72,38,182,55,8,12,31,28,0,11,0,11,0,11
1500000US180973508001,180973508001,"Block Group 1, Census Tract 3508, Marion County, Indiana",501,94,5,8,0,11,0,11,0,11,0,11,0,11,14,23,13,20,0,11,0,11,6,9,0,11,42,36,66,47,12,17,127,56,46,33,25,20,120,49,9,10,16,18,0,11,0,11,0,11
1500000US180973508002,180973508002,"Block Group 2, Census Tract 3508, Marion County, Indiana",679,128,35,32,0,11,0,11,0,11,0,11,0,11,5,8,0,11,0,11,0,11,11,12,0,11,45,45,50,37,0,11,203,75,66,51,53,43,125,64,46,35,40,30,0,11,0,11,0,11
1500000US180973509001,180973509001,"Block Group 1, Census Tract 3509, Marion County, Indiana",365,93,6,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,25,24,0,11,20,34,4,6,0,11,89,47,12,12,11,11,45,32,30,27,67,35,42,26,0,11,14,17
1500000US180973509002,180973509002,"Block Group 2, Census Tract 3509, Marion County, Indiana",547,101,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,14,7,10,0,11,8,13,0,11,0,11,23,19,4,7,175,87,23,25,34,27,80,51,55,27,82,42,39,29,0,11,4,7
1500000US180973510001,180973510001,"Block Group 1, Census Tract 3510, Marion County, Indiana",525,188,14,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,56,60,0,11,21,24,151,72,100,142,0,11,105,74,44,44,21,25,13,17,0,11,0,11
1500000US180973510002,180973510002,"Block Group 2, Census Tract 3510, Marion County, Indiana",570,135,7,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,25,36,37,44,16,18,55,58,139,81,59,55,4,9,92,80,23,29,67,46,8,17,38,46,0,11
1500000US180973510003,180973510003,"Block Group 3, Census Tract 3510, Marion County, Indiana",426,110,1,3,0,11,0,11,1,3,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,31,35,0,11,54,44,15,21,20,28,11,17,52,57,122,66,66,72,8,14,45,26
1500000US180973512001,180973512001,"Block Group 1, Census Tract 3512, Marion County, Indiana",707,159,27,28,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,14,0,11,15,16,19,21,36,37,38,30,4,7,244,91,48,40,51,38,134,69,22,21,41,26,9,14,0,11,6,9
1500000US180973512002,180973512002,"Block Group 2, Census Tract 3512, Marion County, Indiana",810,204,18,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,9,31,28,27,29,188,93,58,52,152,63,77,62,43,29,146,78,24,25,24,24,16,19,0,11,0,11
1500000US180973515001,180973515001,"Block Group 1, Census Tract 3515, Marion County, Indiana",434,83,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,9,0,11,0,11,9,13,0,11,0,11,17,22,25,19,20,20,33,26,175,69,31,21,69,35,37,24,10,14,4,7
1500000US180973515002,180973515002,"Block Group 2, Census Tract 3515, Marion County, Indiana",494,136,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,17,0,11,27,26,26,26,38,36,37,29,75,51,63,44,42,35,117,64,35,25,26,23,0,11,0,11,0,11
1500000US180973515003,180973515003,"Block Group 3, Census Tract 3515, Marion County, Indiana",188,98,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,8,0,11,0,11,9,11,7,14,5,7,36,42,31,31,0,11,18,21,23,24,43,25,0,11,6,12,0,11,5,8
1500000US180973516001,180973516001,"Block Group 1, Census Tract 3516, Marion County, Indiana",1113,170,17,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,8,0,11,0,11,112,70,35,33,46,32,51,30,39,28,518,93,165,60,90,40,34,26
1500000US180973516002,180973516002,"Block Group 2, Census Tract 3516, Marion County, Indiana",630,156,0,11,0,11,0,11,0,11,0,11,0,11,14,21,0,11,0,11,0,11,0,11,8,11,27,29,52,36,28,31,65,32,61,41,76,61,133,67,51,43,87,45,16,17,0,11,12,16
1500000US180973517001,180973517001,"Block Group 1, Census Tract 3517, Marion County, Indiana",591,221,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,27,41,23,36,47,54,33,44,158,102,11,16,12,19,84,66,0,11,113,54,74,56,9,14,0,11
1500000US180973517002,180973517002,"Block Group 2, Census Tract 3517, Marion County, Indiana",847,314,7,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1,4,10,16,37,44,37,51,112,71,97,90,15,20,138,107,29,36,268,115,70,43,18,21,8,14
1500000US180973517003,180973517003,"Block Group 3, Census Tract 3517, Marion County, Indiana",333,145,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,39,44,0,11,106,73,13,22,32,41,60,68,19,22,50,62,14,22,0,11,0,11
1500000US180973519001,180973519001,"Block Group 1, Census Tract 3519, Marion County, Indiana",465,91,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,6,42,47,12,13,54,50,15,17,170,51,19,20,38,33,49,43,34,28,28,26,0,11,0,11,0,11
1500000US180973519002,180973519002,"Block Group 2, Census Tract 3519, Marion County, Indiana",531,149,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,7,0,11,18,17,10,10,41,50,28,30,48,50,148,54,54,37,27,21,49,36,47,39,25,22,31,33,0,11,0,11
1500000US180973519003,180973519003,"Block Group 3, Census Tract 3519, Marion County, Indiana",829,161,6,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,9,28,26,70,52,36,22,196,62,21,21,54,42,208,65,104,75,91,75,5,7,4,7,0,11
1500000US180973521001,180973521001,"Block Group 1, Census Tract 3521, Marion County, Indiana",355,109,8,11,0,11,0,11,6,9,0,11,0,11,0,11,0,11,6,9,0,11,0,11,0,11,12,12,76,56,0,11,122,54,18,20,14,18,69,46,24,23,0,11,0,11,0,11,0,11
1500000US180973521002,180973521002,"Block Group 2, Census Tract 3521, Marion County, Indiana",506,119,0,11,0,11,0,11,0,11,3,8,0,11,0,11,0,11,4,6,0,11,10,11,6,10,19,20,24,27,10,11,148,73,78,51,58,40,57,35,47,33,19,22,23,25,0,11,0,11
1500000US180973521003,180973521003,"Block Group 3, Census Tract 3521, Marion County, Indiana",458,146,6,8,0,11,0,11,0,11,6,8,0,11,0,11,0,11,19,20,0,11,6,9,0,11,14,21,26,30,15,16,77,46,72,52,88,72,37,29,38,34,31,44,23,28,0,11,0,11
1500000US180973523001,180973523001,"Block Group 1, Census Tract 3523, Marion County, Indiana",455,115,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3,6,0,11,0,11,12,15,66,49,16,15,194,74,44,32,38,33,37,32,22,26,23,25,0,11,0,11,0,11
1500000US180973523002,180973523002,"Block Group 2, Census Tract 3523, Marion County, Indiana",349,101,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,20,0,11,21,25,49,38,41,36,30,25,72,50,14,19,12,15,29,30,40,29,28,27,0,11,0,11,0,11
1500000US180973524001,180973524001,"Block Group 1, Census Tract 3524, Marion County, Indiana",667,173,0,11,0,11,0,11,0,11,23,37,0,11,0,11,0,11,45,58,0,11,0,11,0,11,48,48,10,16,0,11,196,84,136,93,45,39,99,65,18,20,32,36,15,17,0,11,0,11
1500000US180973524002,180973524002,"Block Group 2, Census Tract 3524, Marion County, Indiana",964,181,21,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,11,9,14,48,43,8,13,520,150,44,40,37,31,115,72,55,46,74,55,7,13,9,15,10,16
1500000US180973524003,180973524003,"Block Group 3, Census Tract 3524, Marion County, Indiana",425,180,0,11,0,11,0,11,0,11,0,11,0,11,9,14,0,11,0,11,0,11,25,38,9,13,15,18,107,100,9,14,42,29,30,25,47,43,65,62,33,27,34,29,0,11,0,11,0,11
1500000US180973525001,180973525001,"Block Group 1, Census Tract 3525, Marion County, Indiana",389,175,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,18,0,11,0,11,0,11,26,38,8,11,26,27,236,147,55,49,0,11,19,22,7,11,0,11,0,11,0,11,0,11
1500000US180973525002,180973525002,"Block Group 2, Census Tract 3525, Marion County, Indiana",956,198,24,38,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,11,39,34,10,15,22,31,250,123,83,81,32,23,100,63,45,36,263,93,62,38,19,21,0,11
1500000US180973525003,180973525003,"Block Group 3, Census Tract 3525, Marion County, Indiana",341,101,0,11,0,11,0,11,0,11,0,11,5,7,0,11,0,11,0,11,0,11,0,11,0,11,5,9,0,11,0,11,117,87,0,11,12,13,48,29,43,50,75,41,32,25,4,8,0,11
1500000US180973525004,180973525004,"Block Group 4, Census Tract 3525, Marion County, Indiana",575,160,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3,8,126,82,10,15,0,11,165,91,58,39,41,31,62,62,54,58,37,38,9,15,0,11,10,16
1500000US180973526001,180973526001,"Block Group 1, Census Tract 3526, Marion County, Indiana",561,153,9,18,0,11,0,11,0,11,0,11,0,11,0,11,2,8,8,16,0,11,0,11,58,51,21,24,0,11,36,32,163,88,43,44,40,33,78,65,56,55,24,23,16,28,7,12,0,11
1500000US180973526002,180973526002,"Block Group 2, Census Tract 3526, Marion County, Indiana",583,164,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,13,35,35,18,25,15,19,12,20,85,72,106,89,51,40,92,56,62,58,0,11,23,30,68,61,3,9,4,9,0,11,0,11
1500000US180973526003,180973526003,"Block Group 3, Census Tract 3526, Marion County, Indiana",388,114,8,12,0,11,0,11,0,11,0,11,0,11,0,11,16,25,14,23,0,11,17,18,8,13,20,28,26,33,8,12,143,91,17,21,29,24,38,40,12,18,21,19,11,19,0,11,0,11
1500000US180973526004,180973526004,"Block Group 4, Census Tract 3526, Marion County, Indiana",393,114,0,11,0,11,0,11,0,11,0,11,7,13,0,11,0,11,0,11,0,11,0,11,14,24,0,11,15,24,11,16,95,60,22,22,17,27,91,67,56,48,46,41,19,21,0,11,0,11
1500000US180973526005,180973526005,"Block Group 5, Census Tract 3526, Marion County, Indiana",196,90,0,11,0,11,14,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,34,0,11,4,9,39,61,0,11,39,33,0,11,29,42,11,17,10,15,19,19,10,13,0,11,0,11
1500000US180973527001,180973527001,"Block Group 1, Census Tract 3527, Marion County, Indiana",529,164,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,44,50,6,11,20,30,85,90,44,48,16,24,154,72,7,11,50,41,76,70,0,11,23,23,4,9,0,11,0,11
1500000US180973527002,180973527002,"Block Group 2, Census Tract 3527, Marion County, Indiana",1169,197,10,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,8,8,13,27,29,12,14,24,27,7,11,6,11,303,118,105,72,89,68,175,81,81,59,217,70,78,54,0,11,22,19
1500000US180973528001,180973528001,"Block Group 1, Census Tract 3528, Marion County, Indiana",696,134,0,11,0,11,0,11,0,11,0,11,0,11,9,12,0,11,0,11,0,11,11,14,4,6,22,18,76,40,0,11,162,61,106,58,25,22,123,67,46,27,94,47,18,21,0,11,0,11
1500000US180973533001,180973533001,"Block Group 1, Census Tract 3533, Marion County, Indiana",596,192,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,27,44,0,11,11,17,24,23,12,18,8,12,188,135,94,68,190,106,19,20,14,25,9,14
1500000US180973533002,180973533002,"Block Group 2, Census Tract 3533, Marion County, Indiana",694,186,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,18,9,18,31,34,0,11,9,18,0,11,116,67,23,35,33,31,122,78,16,18,138,69,167,117,7,11,14,15
